ano,sigla_uf,id_municipio,nome,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2005,PB,2500577,Algodão de Jandaíra,publica,fundamental,finais (6-9),60.4,0.59362203,224.3,210.69,3.9159999,2.3,
2005,PB,2505105,Cuité,publica,fundamental,finais (6-9),55.7,0.55700201,235.6,212.69,4.1378331,2.3,
2005,PB,2514701,São José do Sabugi,publica,fundamental,finais (6-9),72.2,0.72697097,224.3,201.89,3.7701671,2.7,
2005,PB,2508406,Lastro,municipal,fundamental,finais (6-9),62.3,0.64330697,222.5,216.6,3.9846671,2.6,
2007,PB,2511202,Pedras de Fogo,estadual,fundamental,finais (6-9),42.9,0.44551301,213.69,198.19,3.5315001,1.6,1.7
2007,PB,2501302,Aroeiras,publica,fundamental,finais (6-9),69.6,0.698605,216.52,202.25,3.646167,2.5,2.9
2007,PB,2500502,Alagoinha,publica,fundamental,finais (6-9),75.9,0.77366,217.16,212.61,3.8296671,3.0,2.7
2007,PB,2510303,Nova Palmeira,publica,fundamental,finais (6-9),66.7,0.67411202,240.78,225.88,4.4445,3.0,2.2
2007,PB,2512606,Quixabá,estadual,fundamental,finais (6-9),95.8,0.96054697,224.33,225.39,4.1621671,4.0,
2007,PB,2503704,Cajazeiras,estadual,fundamental,finais (6-9),64.8,0.64443099,235.16,226.88,4.3673329,2.8,2.3
2007,PB,2515005,São Miguel de Taipu,publica,fundamental,finais (6-9),67.6,0.682832,220.61,225.63,4.1040001,2.8,2.7
2007,PB,2501534,Baraúna,municipal,fundamental,finais (6-9),69.1,0.69117498,227.75,205.94,3.8948331,2.7,1.8
2007,PB,2508109,Lagoa,estadual,fundamental,finais (6-9),78.0,0.79037398,230.58,213.71,4.0716672,3.2,2.2
2007,PB,2515708,Serra Grande,estadual,fundamental,finais (6-9),94.9,0.94181699,224.91,211.33,3.9375,3.7,3.3
2009,PB,2502607,Igaracy,estadual,fundamental,finais (6-9),60.8,0.59640098,216.08,198.47,3.576,2.1,2.1
2009,PB,2507002,Itaporanga,municipal,fundamental,finais (6-9),58.1,0.58383399,217.58,209.35,3.7823329,2.2,2.6
2009,PB,2501534,Baraúna,municipal,fundamental,finais (6-9),69.7,0.69766903,229.97,225.41,4.2564998,3.0,2.0
2009,PB,2511400,Picuí,publica,fundamental,finais (6-9),74.9,0.75510001,238.94,238.28,4.620667,3.5,2.6
2009,PB,2501906,Belém,publica,fundamental,finais (6-9),72.1,0.72943699,219.8,216.21,3.9336669,2.9,2.9
2009,PB,2504702,Congo,estadual,fundamental,finais (6-9),68.1,0.66571403,232.82,229.25,4.3678331,2.9,2.7
2009,PB,2517209,Vieirópolis,municipal,fundamental,finais (6-9),85.8,0.85662597,219.55,220.86,4.0068331,3.4,3.6
2009,PB,2501807,Bayeux,municipal,fundamental,finais (6-9),64.3,0.65566999,226.08,228.16,4.2375002,2.8,2.5
2009,PB,2516300,Sumé,publica,fundamental,finais (6-9),66.3,0.67110801,226.05,224.39,4.1743331,2.8,3.1
2009,PB,2500601,Alhandra,estadual,fundamental,finais (6-9),82.2,0.825764,216.97,226.28,4.0543332,3.3,3.3
2009,PB,2503704,Cajazeiras,municipal,fundamental,finais (6-9),61.1,0.63683599,224.38,232.52,4.2820001,2.7,2.7
2009,PB,2500106,Água Branca,publica,fundamental,finais (6-9),66.6,0.68063402,245.78,239.08,4.7478328,3.2,2.9
2009,PB,2506608,Ibiara,municipal,fundamental,finais (6-9),75.8,0.77278501,223.07,215.94,3.9835,3.1,3.0
2009,PB,2509008,Manaíra,municipal,fundamental,finais (6-9),70.4,0.739169,226.77,228.72,4.2585001,3.1,
2011,PB,2503308,Cachoeira dos Índios,estadual,fundamental,finais (6-9),52.8,0.49949601,237.58,223.11,4.3449998,2.2,2.9
2011,PB,2516300,Sumé,estadual,fundamental,finais (6-9),54.4,0.51897198,230.05,222.22,4.2045002,2.2,3.3
2011,PB,2506400,Gurinhém,publica,fundamental,finais (6-9),73.6,0.75076401,204.3,199.16,3.391,2.5,3.0
2011,PB,2505006,Cubati,municipal,fundamental,finais (6-9),67.8,0.67931098,258.63,246.13,5.0795002,3.5,3.7
2011,PB,2505808,Duas Estradas,publica,fundamental,finais (6-9),80.4,0.799133,209.49,209.92,3.6570001,2.9,3.0
2011,PB,2514552,São José de Princesa,estadual,fundamental,finais (6-9),84.6,0.85917199,215.03,219.1,3.902333,3.4,2.6
2011,PB,2509206,Massaranduba,municipal,fundamental,finais (6-9),84.0,0.85394502,220.57,211.36,3.8655,3.3,2.9
2011,PB,2508604,Lucena,municipal,fundamental,finais (6-9),73.5,0.76072401,223.35,228.63,4.1998329,3.2,3.1
2011,PB,2516508,Taperoá,publica,fundamental,finais (6-9),64.9,0.65810502,247.27,237.78,4.7511668,3.1,2.9
2013,PB,2505204,Cuitegi,estadual,fundamental,finais (6-9),68.7,0.68005103,194.82,195.85,3.1778331,2.2,2.9
2013,PB,2506301,Guarabira,publica,fundamental,finais (6-9),71.5,0.72381598,224.66,222.05,4.1118331,3.0,3.4
2013,PB,2508307,Lagoa Seca,publica,fundamental,finais (6-9),69.5,0.70005101,228.97,224.25,4.2203331,3.0,3.4
2013,PB,2502151,Boa Vista,publica,fundamental,finais (6-9),81.1,0.81975901,226.53,230.83,4.2895002,3.5,4.0
2013,PB,2509701,Monteiro,publica,fundamental,finais (6-9),89.8,0.89638001,220.39,215.38,3.9298329,3.5,4.0
2013,PB,2514651,São José do Brejo do Cruz,publica,fundamental,finais (6-9),85.4,0.87464601,249.77,227.08,4.6143332,4.0,3.4
2013,PB,2507200,Itatuba,publica,fundamental,finais (6-9),72.1,0.72631299,224.42,216.77,4.02,2.9,3.2
2013,PB,2516300,Sumé,publica,fundamental,finais (6-9),83.7,0.84268498,234.21,228.83,4.3841672,3.7,3.8
2013,PB,2501351,Assunção,publica,fundamental,finais (6-9),65.1,0.63893998,239.38,248.25,4.7938328,3.1,3.3
2013,PB,2502052,Bernardino Batista,municipal,fundamental,finais (6-9),70.7,0.70577699,244.55,220.49,4.4175,3.1,3.3
2015,PB,2515302,Sapé,estadual,fundamental,finais (6-9),82.0,0.812666,231.93,226.02,4.2991672,3.5,3.7
2015,PB,2502409,Bonito de Santa Fé,estadual,fundamental,finais (6-9),47.9,0.47931999,243.85,243.7,4.7925,2.3,4.2
2015,PB,2516102,Soledade,municipal,fundamental,finais (6-9),62.2,0.63282299,245.76,253.22,4.9829998,3.2,3.9
2015,PB,2515930,Sertãozinho,municipal,fundamental,finais (6-9),80.9,0.79848403,243.35,234.93,4.638,3.7,4.6
2015,PB,2509206,Massaranduba,estadual,fundamental,finais (6-9),84.4,0.84116101,221.06,199.02,3.668,3.1,3.5
2015,PB,2512705,Remígio,estadual,fundamental,finais (6-9),71.6,0.67685199,241.38,237.34,4.6453328,3.1,3.7
2017,PB,2501500,Bananeiras,publica,fundamental,finais (6-9),69.2,0.69059801,223.64,227.44,4.1849999,2.9,4.1
2017,PB,2508802,Malta,publica,fundamental,finais (6-9),77.1,0.77266401,258.36,244.38,5.0458331,3.9,4.0
2017,PB,2516706,Teixeira,estadual,fundamental,finais (6-9),83.2,0.83018601,242.88,241.89,4.7463331,3.9,5.0
2017,PB,2504033,Capim,municipal,fundamental,finais (6-9),83.9,0.85058802,245.07,260.69,5.0960002,4.3,3.7
2017,PB,2500304,Alagoa Grande,publica,fundamental,finais (6-9),75.8,0.76779801,229.22,232.36,4.3598328,3.3,4.0
2017,PB,2502508,Boqueirão,municipal,fundamental,finais (6-9),83.1,0.84362,244.32,247.77,4.8681669,4.1,4.5
2017,PB,2505303,Curral Velho,municipal,fundamental,finais (6-9),77.8,0.77892601,226.88,218.5,4.0896668,3.2,4.6
2017,PB,2508208,Lagoa de Dentro,municipal,fundamental,finais (6-9),68.3,0.68718702,235.89,241.94,4.6306672,3.2,4.1
2017,PB,2510303,Nova Palmeira,publica,fundamental,finais (6-9),85.2,0.84832603,272.73,277.05,5.8299999,4.9,4.0
2017,PB,2512804,Riacho dos Cavalos,estadual,fundamental,finais (6-9),85.5,0.85948002,244.97,251.32,4.938333,4.2,3.8
2017,PB,2512101,Pombal,municipal,fundamental,finais (6-9),86.8,0.86972302,259.07,265.95,5.4173331,4.7,4.5
2019,PB,2513703,Santa Rita,estadual,fundamental,finais (6-9),78.1,0.77039498,233.97,238.92,4.5483332,3.5,4.3
2019,PB,2506202,Frei Martinho,municipal,fundamental,finais (6-9),82.1,0.81930202,228.58,222.72,4.1884999,3.4,4.4
2019,PB,2517100,Várzea,publica,fundamental,finais (6-9),93.8,0.93758398,294.57,279.73,6.2383332,5.8,4.9
2019,PB,2512036,Poço Dantas,publica,fundamental,finais (6-9),59.2,0.60812998,235.07,246.0,4.6845002,2.8,4.2
2019,PB,2509909,Natuba,estadual,fundamental,finais (6-9),86.5,0.83378798,243.83,231.38,4.586833,3.8,5.5
2019,PB,2514552,São José de Princesa,estadual,fundamental,finais (6-9),68.9,0.68539703,255.53,227.07,4.7101669,3.2,4.0
2019,PB,2513307,Santa Helena,municipal,fundamental,finais (6-9),91.3,0.91702902,274.39,276.82,5.8538332,5.4,4.9
2019,PB,2509602,Monte Horebe,estadual,fundamental,finais (6-9),65.5,0.61400402,251.21,250.88,5.0349998,3.1,4.8
2019,PB,2502151,Boa Vista,publica,fundamental,finais (6-9),84.9,0.84857899,252.88,245.89,4.9796672,4.2,4.9
2021,PB,2500403,Alagoa Nova,estadual,fundamental,finais (6-9),99.2,0.992909,241.24,245.32,4.776,4.7,
2021,PB,2502300,Bom Sucesso,estadual,fundamental,finais (6-9),100.0,1.0,261.5,254.48,5.266333,5.3,
2021,PB,2503704,Cajazeiras,estadual,fundamental,finais (6-9),99.9,0.998997,248.8,253.3,5.035,5.0,
2021,PB,2505303,Curral Velho,municipal,fundamental,finais (6-9),100.0,1.0,236.65,233.54,4.503167,4.5,
2021,PB,2508109,Lagoa,publica,fundamental,finais (6-9),95.9,0.958691,230.28,233.23,4.391833,4.2,
2021,PB,2510105,Nova Floresta,estadual,fundamental,finais (6-9),100.0,1.0,251.56,239.03,4.843167,4.8,
2021,PB,2511103,Pedra Lavrada,municipal,fundamental,finais (6-9),95.1,0.952546,257.32,254.25,5.192833,4.9,
2021,PB,2512200,Prata,estadual,fundamental,finais (6-9),100.0,1.0,261.26,262.59,5.3975,5.4,
2021,PB,2515203,São Sebastião do Umbuzeiro,publica,fundamental,finais (6-9),97.3,0.967537,245.13,244.22,4.8225,4.7,
2005,PB,2500809,Araçagi,municipal,fundamental,finais (6-9),57.9,0.599576,211.5,198.0,3.4911671,2.1,
2005,PB,2503555,Cacimbas,publica,fundamental,finais (6-9),58.2,0.59231901,214.8,195.69,3.507333,2.1,
2005,PB,2508109,Lagoa,publica,fundamental,finais (6-9),60.3,0.60089099,215.19,203.19,3.639833,2.2,
2005,PB,2514453,São José dos Ramos,publica,fundamental,finais (6-9),64.1,0.654154,208.1,196.19,3.4056671,2.2,
2005,PB,2516755,Tenório,publica,fundamental,finais (6-9),45.1,0.44692799,227.0,209.6,3.9436669,1.8,
2005,PB,2515401,São Vicente do Seridó,estadual,fundamental,finais (6-9),68.2,0.68092698,216.3,201.89,3.6364701,2.5,
2005,PB,2517209,Vieirópolis,municipal,fundamental,finais (6-9),85.1,0.84372801,234.8,211.1,4.097333,3.5,
2005,PB,2509008,Manaíra,estadual,fundamental,finais (6-9),69.2,0.695149,213.69,197.6,3.5203111,2.4,
2005,PB,2508901,Mamanguape,estadual,fundamental,finais (6-9),59.4,0.60011297,223.3,210.6,3.8980801,2.3,
2005,PB,2501104,Areia,publica,fundamental,finais (6-9),57.4,0.597278,236.1,220.89,4.283,2.6,
2005,PB,2507507,João Pessoa,publica,fundamental,finais (6-9),61.7,0.62194598,233.0,219.6,4.2106671,2.6,
2007,PB,2506202,Frei Martinho,municipal,fundamental,finais (6-9),51.0,0.515921,213.83,204.92,3.6459999,1.9,2.7
2007,PB,2511202,Pedras de Fogo,publica,fundamental,finais (6-9),55.2,0.577591,218.22,208.1,3.7720001,2.2,2.2
2007,PB,2504801,Coremas,publica,fundamental,finais (6-9),64.9,0.66069502,221.13,203.33,3.7409999,2.5,2.6
2007,PB,2516003,Solânea,publica,fundamental,finais (6-9),65.4,0.66576898,218.8,207.02,3.7636671,2.5,2.5
2007,PB,2509701,Monteiro,estadual,fundamental,finais (6-9),76.6,0.77100903,224.0,212.58,3.9433329,3.0,3.2
2007,PB,2511301,Piancó,estadual,fundamental,finais (6-9),68.0,0.67946601,210.92,201.24,3.5361669,2.4,1.8
2007,PB,2513968,São Domingos,publica,fundamental,finais (6-9),75.6,0.755081,229.14,204.72,3.898,2.9,
2007,PB,2516300,Sumé,estadual,fundamental,finais (6-9),61.4,0.61389703,221.16,206.5,3.794333,2.3,2.9
2007,PB,2501351,Assunção,municipal,fundamental,finais (6-9),53.2,0.57894403,237.94,243.55,4.691833,2.7,
2007,PB,2512408,Puxinanã,publica,fundamental,finais (6-9),69.9,0.70241398,238.47,230.72,4.4868331,3.2,2.6
2007,PB,2500502,Alagoinha,estadual,fundamental,finais (6-9),72.5,0.72843999,211.44,204.25,3.595,2.6,2.3
2007,PB,2505006,Cubati,municipal,fundamental,finais (6-9),55.5,0.56741202,238.1,239.94,4.6341672,2.6,3.2
2007,PB,2506707,Imaculada,publica,fundamental,finais (6-9),74.1,0.747657,208.86,197.02,3.4315,2.6,2.3
2009,PB,2503407,Cacimba de Areia,municipal,fundamental,finais (6-9),87.7,0.87769598,207.32,196.44,3.3959999,3.0,3.1
2009,PB,2511608,Pilões,publica,fundamental,finais (6-9),73.1,0.74082601,222.25,222.97,4.0871668,3.0,2.7
2009,PB,2501351,Assunção,publica,fundamental,finais (6-9),64.5,0.67050397,250.16,252.3,5.0411668,3.4,2.5
2009,PB,2509107,Mari,publica,fundamental,finais (6-9),82.6,0.86229497,235.71,234.97,4.5114999,3.9,2.8
2009,PB,2516409,Tacima,publica,fundamental,finais (6-9),80.9,0.81962001,225.72,213.13,3.9809999,3.3,3.0
2009,PB,2513307,Santa Helena,publica,fundamental,finais (6-9),68.7,0.70039803,259.7,261.64,5.3556671,3.8,2.6
2009,PB,2510303,Nova Palmeira,publica,fundamental,finais (6-9),74.5,0.75282103,233.47,222.36,4.2641668,3.2,2.5
2009,PB,2503506,Cacimba de Dentro,estadual,fundamental,finais (6-9),77.7,0.77653599,243.44,242.0,4.7575002,3.7,3.0
2009,PB,2504009,Campina Grande,estadual,fundamental,finais (6-9),59.6,0.59601098,232.32,231.22,4.392333,2.6,2.8
2009,PB,2516300,Sumé,municipal,fundamental,finais (6-9),83.8,0.84354299,225.16,229.33,4.2418332,3.6,3.3
2011,PB,2512804,Riacho dos Cavalos,municipal,fundamental,finais (6-9),61.1,0.53341103,234.05,207.97,4.0336671,2.2,3.3
2011,PB,2505402,Desterro,estadual,fundamental,finais (6-9),76.7,0.76859099,239.6,233.63,4.5539999,3.5,3.1
2011,PB,2503753,Cajazeirinhas,publica,fundamental,finais (6-9),82.3,0.83965701,249.02,233.69,4.7121668,4.0,3.1
2011,PB,2513802,Santa Teresinha,estadual,fundamental,finais (6-9),88.7,0.87531,249.33,228.03,4.6228328,4.0,3.3
2011,PB,2502003,Belém do Brejo do Cruz,estadual,fundamental,finais (6-9),89.8,0.90111202,236.27,221.38,4.2944999,3.9,2.7
2011,PB,2506251,Gado Bravo,publica,fundamental,finais (6-9),75.5,0.759992,214.1,206.39,3.675,2.8,3.1
2011,PB,2507606,Juarez Távora,municipal,fundamental,finais (6-9),72.0,0.723809,223.55,208.58,3.869,2.8,2.8
2011,PB,2508901,Mamanguape,municipal,fundamental,finais (6-9),73.4,0.76883,233.41,224.77,4.303,3.3,2.4
2011,PB,2503308,Cachoeira dos Índios,publica,fundamental,finais (6-9),60.7,0.60866898,238.27,225.3,4.3930001,2.7,2.6
2011,PB,2504306,Catolé do Rocha,estadual,fundamental,finais (6-9),65.5,0.65143502,229.14,223.82,4.216167,2.7,3.0
2013,PB,2505204,Cuitegi,publica,fundamental,finais (6-9),78.3,0.79040903,195.19,195.82,3.1836669,2.5,2.9
2013,PB,2500809,Araçagi,publica,fundamental,finais (6-9),70.2,0.71008402,228.83,227.57,4.2733331,3.0,3.2
2013,PB,2516201,Sousa,publica,fundamental,finais (6-9),74.0,0.74607402,243.66,239.77,4.724,3.5,3.3
2013,PB,2501203,Areial,estadual,fundamental,finais (6-9),65.2,0.65379101,232.16,232.91,4.4180002,2.9,3.6
2013,PB,2507408,Jericó,municipal,fundamental,finais (6-9),57.8,0.593319,247.13,245.86,4.8833332,2.9,3.2
2013,PB,2503803,Caldas Brandão,municipal,fundamental,finais (6-9),76.3,0.76607198,192.22,187.16,2.99,2.3,3.6
2013,PB,2512762,Riachão do Poço,municipal,fundamental,finais (6-9),86.0,0.85297298,214.52,216.77,3.8551669,3.3,3.4
2013,PB,2511103,Pedra Lavrada,municipal,fundamental,finais (6-9),77.1,0.77969199,261.88,253.53,5.257,4.1,3.3
2013,PB,2501302,Aroeiras,publica,fundamental,finais (6-9),69.3,0.70167398,216.52,215.85,3.8729999,2.7,3.7
2013,PB,2509339,Matinhas,estadual,fundamental,finais (6-9),64.0,0.64002597,226.52,228.5,4.2506671,2.7,3.5
2013,PB,2515302,Sapé,publica,fundamental,finais (6-9),72.5,0.72845101,214.27,210.16,3.7405,2.7,3.2
2013,PB,2502201,Bom Jesus,publica,fundamental,finais (6-9),76.7,0.76542199,229.63,224.08,4.2286668,3.2,3.7
2013,PB,2509396,Maturéia,publica,fundamental,finais (6-9),86.3,0.86704302,211.94,210.44,3.7063329,3.2,3.1
2013,PB,2514404,São José de Espinharas,publica,fundamental,finais (6-9),75.9,0.76365,224.16,225.16,4.1556668,3.2,3.0
2013,PB,2504355,Caturité,municipal,fundamental,finais (6-9),72.0,0.72309798,231.11,228.64,4.3295002,3.1,3.7
2013,PB,2505006,Cubati,municipal,fundamental,finais (6-9),59.1,0.62054002,258.39,245.19,5.0599999,3.1,4.2
2015,PB,2502102,Boa Ventura,estadual,fundamental,finais (6-9),86.9,0.86006403,226.78,251.79,4.6428332,4.0,4.0
2015,PB,2512606,Quixabá,municipal,fundamental,finais (6-9),91.2,0.91186798,248.14,249.82,4.9660001,4.5,4.6
2015,PB,2507507,João Pessoa,municipal,fundamental,finais (6-9),79.6,0.80022299,240.39,240.82,4.6868329,3.8,3.8
2015,PB,2500205,Aguiar,municipal,fundamental,finais (6-9),82.6,0.82837301,235.48,229.3,4.4130001,3.7,4.2
2015,PB,2517407,Zabelê,estadual,fundamental,finais (6-9),80.4,0.78720802,214.62,222.19,3.9468329,3.1,4.4
2017,PB,2515302,Sapé,estadual,fundamental,finais (6-9),79.1,0.78379798,215.64,217.58,3.887167,3.0,4.0
2017,PB,2507804,Junco do Seridó,municipal,fundamental,finais (6-9),86.5,0.86512899,229.77,247.11,4.6148329,4.0,3.6
2017,PB,2507408,Jericó,estadual,fundamental,finais (6-9),68.4,0.67827398,229.44,226.38,4.2639999,2.9,3.9
2017,PB,2509008,Manaíra,publica,fundamental,finais (6-9),73.7,0.74440598,236.96,233.78,4.5124998,3.4,3.9
2017,PB,2502052,Bernardino Batista,publica,fundamental,finais (6-9),76.2,0.75720602,249.83,261.25,5.1846671,3.9,4.0
2017,PB,2510907,Paulista,publica,fundamental,finais (6-9),85.0,0.851367,252.52,251.91,5.0741668,4.3,3.8
2017,PB,2501302,Aroeiras,publica,fundamental,finais (6-9),78.0,0.78773302,226.52,225.8,4.2055001,3.3,4.4
2017,PB,2515104,São Sebastião de Lagoa de Roça,publica,fundamental,finais (6-9),75.2,0.752904,226.83,229.63,4.2746668,3.2,4.4
2017,PB,2516904,Uiraúna,estadual,fundamental,finais (6-9),76.1,0.76278102,221.28,223.88,4.0861669,3.1,4.4
2019,PB,2502003,Belém do Brejo do Cruz,municipal,fundamental,finais (6-9),79.8,0.78965902,235.42,234.02,4.4910002,3.5,4.1
2019,PB,2511806,Pirpirituba,estadual,fundamental,finais (6-9),80.0,0.798311,234.19,225.32,4.3251672,3.5,4.7
2019,PB,2515302,Sapé,municipal,fundamental,finais (6-9),85.7,0.86497301,239.99,236.77,4.6126671,4.0,4.0
2019,PB,2513968,São Domingos,municipal,fundamental,finais (6-9),92.1,0.925165,244.86,249.1,4.8994999,4.5,4.2
2019,PB,2506400,Gurinhém,publica,fundamental,finais (6-9),74.9,0.75648099,216.38,209.66,3.7674999,2.9,4.3
2019,PB,2500809,Araçagi,municipal,fundamental,finais (6-9),83.3,0.84545898,219.72,218.19,3.9655001,3.4,4.0
2019,PB,2501005,Araruna,publica,fundamental,finais (6-9),73.4,0.73489201,233.24,241.0,4.5708332,3.4,4.5
2019,PB,2506301,Guarabira,publica,fundamental,finais (6-9),84.2,0.84312201,234.07,235.63,4.4951668,3.8,4.3
2019,PB,2507101,Itapororoca,estadual,fundamental,finais (6-9),79.7,0.78489399,247.99,241.71,4.8283329,3.8,4.5
2019,PB,2511905,Pitimbu,publica,fundamental,finais (6-9),79.7,0.80235499,223.21,219.05,4.0378332,3.2,4.2
2019,PB,2509206,Massaranduba,publica,fundamental,finais (6-9),78.8,0.78356302,245.22,234.33,4.6595001,3.7,4.1
2019,PB,2504108,Carrapateira,publica,fundamental,finais (6-9),79.9,0.78862399,270.67,246.67,5.2893329,4.2,4.9
2021,PB,2500775,Aparecida,estadual,fundamental,finais (6-9),99.0,0.992443,231.53,234.09,4.427,4.4,
2021,PB,2501807,Bayeux,municipal,fundamental,finais (6-9),87.5,0.873276,233.39,241.57,4.582667,4.0,
2021,PB,2504801,Coremas,municipal,fundamental,finais (6-9),99.1,0.992143,234.59,239.53,4.568667,4.5,
2021,PB,2505352,Damião,publica,fundamental,finais (6-9),99.7,0.996973,236.1,246.72,4.713667,4.7,
2021,PB,2508505,Livramento,municipal,fundamental,finais (6-9),93.6,0.937036,247.08,238.02,4.751667,4.5,
2021,PB,2508703,Mãe d'Água,municipal,fundamental,finais (6-9),100.0,1.0,248.82,243.37,4.869833,4.9,
2021,PB,2510204,Nova Olinda,publica,fundamental,finais (6-9),100.0,1.0,227.73,224.65,4.206333,4.2,
2021,PB,2517209,Vieirópolis,municipal,fundamental,finais (6-9),100.0,1.0,249.41,247.57,4.949667,4.9,
2005,PB,2510907,Paulista,municipal,fundamental,finais (6-9),62.7,0.62672198,213.1,201.69,3.5801671,2.2,
2005,PB,2506301,Guarabira,publica,fundamental,finais (6-9),64.4,0.65221399,221.89,211.39,3.8894999,2.5,
2005,PB,2508208,Lagoa de Dentro,publica,fundamental,finais (6-9),67.6,0.68739998,218.19,204.3,3.707,2.5,
2005,PB,2506004,Esperança,municipal,fundamental,finais (6-9),75.0,0.75553697,230.19,210.89,4.018333,3.0,
2005,PB,2508703,Mãe d'Água,estadual,fundamental,finais (6-9),66.2,0.615825,227.19,204.0,3.8529699,2.4,
2005,PB,2500577,Algodão de Jandaíra,municipal,fundamental,finais (6-9),60.4,0.59362203,224.3,210.69,3.9159999,2.3,
2005,PB,2500809,Araçagi,publica,fundamental,finais (6-9),62.1,0.63422501,216.19,201.8,3.6324999,2.3,
2005,PB,2505238,Cuité de Mamanguape,municipal,fundamental,finais (6-9),76.3,0.76402301,218.3,203.0,3.6873331,2.8,
2005,PB,2505279,Curral de Cima,publica,fundamental,finais (6-9),73.4,0.745942,212.6,213.89,3.774667,2.8,
2005,PB,2507309,Jacaraú,publica,fundamental,finais (6-9),68.1,0.68665802,230.3,216.1,4.1073332,2.8,
2005,PB,2511806,Pirpirituba,publica,fundamental,finais (6-9),69.2,0.71560502,220.89,208.19,3.8178329,2.7,
2005,PB,2514651,São José do Brejo do Cruz,publica,fundamental,finais (6-9),72.6,0.72515303,211.69,205.3,3.617667,2.6,
2005,PB,2500205,Aguiar,estadual,fundamental,finais (6-9),76.4,0.771303,229.89,211.89,4.0295892,3.1,
2005,PB,2501302,Aroeiras,municipal,fundamental,finais (6-9),79.1,0.79757202,228.19,206.3,3.9083331,3.1,
2007,PB,2501302,Aroeiras,estadual,fundamental,finais (6-9),60.5,0.60962099,210.47,198.77,3.4873331,2.1,2.6
2007,PB,2516151,Sossêgo,publica,fundamental,finais (6-9),53.0,0.52547598,215.07,198.22,3.5550001,1.9,2.3
2007,PB,2511103,Pedra Lavrada,publica,fundamental,finais (6-9),51.4,0.51766598,246.64,236.97,4.7271671,2.4,2.0
2007,PB,2513703,Santa Rita,municipal,fundamental,finais (6-9),58.3,0.59704798,223.6,214.78,3.9731669,2.4,2.2
2007,PB,2503407,Cacimba de Areia,publica,fundamental,finais (6-9),80.6,0.80699903,209.6,206.72,3.6055,2.9,3.3
2007,PB,2509206,Massaranduba,publica,fundamental,finais (6-9),71.0,0.72042203,224.19,213.82,3.967,2.9,2.4
2007,PB,2512200,Prata,municipal,fundamental,finais (6-9),72.5,0.74673998,238.36,216.63,4.2498331,3.2,
2009,PB,2506806,Ingá,estadual,fundamental,finais (6-9),56.7,0.57431602,208.99,201.53,3.5088329,2.0,2.5
2009,PB,2507002,Itaporanga,publica,fundamental,finais (6-9),67.6,0.68898702,213.39,208.11,3.6919999,2.5,2.7
2009,PB,2503803,Caldas Brandão,estadual,fundamental,finais (6-9),77.8,0.77919197,210.49,223.21,3.895,3.0,3.4
